wav_path,transcript,label
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-06-01-01-01-03.wav,kids are talking by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-06-01-01-02-03.wav,the kids are talking by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-06-01-02-01-03.wav,the dogs are sitting by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-06-01-02-02-03.wav,dogs are sitting by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-06-02-01-01-03.wav,kids are talking by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-06-02-01-02-03.wav,the kids are talking by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-06-02-02-01-03.wav,dogs are sitting by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-06-02-02-02-03.wav,dogs are sitting by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-07-01-01-01-03.wav,cutes are talking by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-07-01-01-02-03.wav,kids are talking by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-07-01-02-01-03.wav,dogs are sitting by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-07-01-02-02-03.wav,dogs are sitting by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-07-02-01-01-03.wav,kids are talking by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-07-02-01-02-03.wav,kids are talking by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-07-02-02-01-03.wav,well  dogs are sitting by the door  oh,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-07-02-02-02-03.wav,dogs are sitting by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-08-01-01-01-03.wav,kids are talking by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-08-01-01-02-03.wav,kids are talking by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-08-01-02-01-03.wav,dogs are sitting by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-08-01-02-02-03.wav,dogs are sitting by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-08-02-01-01-03.wav,kids are talking by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-08-02-01-02-03.wav,kids are talking by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-08-02-02-01-03.wav,dogs are sitting by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_03\03-01-08-02-02-02-03.wav,dogs are sitting by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-01-01-01-01-04.wav,kids are talking by the door,neutral
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-01-01-01-02-04.wav,kids are talking by the door,neutral
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-01-01-02-01-04.wav,dogs are sitting by the door,neutral
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-01-01-02-02-04.wav,dogs are sitting by the door,neutral
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-02-01-01-01-04.wav,kids are talking by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-02-01-01-02-04.wav,kids are talking by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-02-01-02-01-04.wav,dogs are sitting by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-02-01-02-02-04.wav,dogs are sitting by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-02-02-01-01-04.wav,kids are talking by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-02-02-01-02-04.wav,kids are talking by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-02-02-02-01-04.wav,dogs are sitting by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-02-02-02-02-04.wav,dogs are sitting by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-03-01-01-01-04.wav,kids are talking by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-03-01-01-02-04.wav,kids are talking by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-03-01-02-01-04.wav,dogs are sitting by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-03-01-02-02-04.wav,dogs are sitting by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-03-02-01-01-04.wav,kids are talking by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-03-02-01-02-04.wav,kids are talking by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-03-02-02-01-04.wav,dogs are sitting by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-03-02-02-02-04.wav,dogs are sitting by the door,happy
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-04-01-01-01-04.wav,kids are talking by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-04-01-01-02-04.wav,kids are talking by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-04-01-02-01-04.wav,dogs are sitting by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-04-01-02-02-04.wav,dogs are sitting by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-04-02-01-01-04.wav,kids are talking by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-04-02-01-02-04.wav,kids are talking by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-04-02-02-01-04.wav,dogs are sitting by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-04-02-02-02-04.wav,dogs are sitting by the door,sad
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-05-01-01-01-04.wav,kids are talking by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-05-01-01-02-04.wav,kids are talking by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-05-01-02-01-04.wav,dogs are sitting by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-05-01-02-02-04.wav,dogs are sitting by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-05-02-01-01-04.wav,kids are talking by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-05-02-01-02-04.wav,kids are talking by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-05-02-02-01-04.wav,dogs are sitting by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-05-02-02-02-04.wav,dogs are sitting by the door,angry
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-06-01-01-01-04.wav,kids are talking by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-06-01-01-02-04.wav,kids are talking by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-06-01-02-01-04.wav,dogs are sitting by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-06-01-02-02-04.wav,dogs are sitting by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-06-02-01-01-04.wav,kids are talking by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-06-02-01-02-04.wav,kids are talking by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-06-02-02-01-04.wav,dogs are sitting by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-06-02-02-02-04.wav,dogs are sitting by the door,fearful
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-07-01-01-01-04.wav,kids are talking by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-07-01-01-02-04.wav,kids are talking by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-07-01-02-01-04.wav,dogs are sitting by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-07-01-02-02-04.wav,dogs are sitting by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-07-02-01-01-04.wav,kids are talking by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-07-02-01-02-04.wav,kids are talking by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-07-02-02-01-04.wav,dogs are sitting by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-07-02-02-02-04.wav,dogs are sitting by the door,disgust
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-08-01-01-01-04.wav,kids are talking by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-08-01-01-02-04.wav,kids are talking by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-08-01-02-01-04.wav,dogs are sitting by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-08-01-02-02-04.wav,dogs are sitting by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-08-02-01-01-04.wav,a kid's are talking by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-08-02-01-02-04.wav,kids are talking by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-08-02-02-01-04.wav,dogs are sitting by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_04\03-01-08-02-02-02-04.wav,dogs are sitting by the door,surprised
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-01-01-01-01-05.wav,kids are talking by the door,neutral
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-01-01-01-02-05.wav,kids are talking by the door,neutral
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-01-01-02-01-05.wav,dogs are sitting by the door,neutral
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-01-01-02-02-05.wav,dogs are sitting by the door,neutral
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-02-01-01-01-05.wav,kids are talking by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-02-01-01-02-05.wav,kids are talking by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-02-01-02-01-05.wav,dogs are sitting by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-02-01-02-02-05.wav,dogs are sitting by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-02-02-01-01-05.wav,kids are talking by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-02-02-01-02-05.wav,kids are talking by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-02-02-02-01-05.wav,dogs are sitting by the door,calm
C:\Users\Harshil\Documents\Codes\emotion-detection-multimodal\data\ravdess-emotional-speech-audio\versions\1\Actor_05\03-01-02-02-02-02-05.wav,dogs are sitting by the door,calm
